2026-09-18 22:36:22,Dumping Detected,dump_CAM-01_1789751182.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(561, 246) | Dwell:2f"
2026-09-18 22:38:18,Dumping Detected,dump_CAM-01_1789751298.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(181, 148) | Dwell:3f"
2026-09-18 22:39:09,Dumping Detected,dump_CAM-01_1789751349.jpg,0.88,"held=0.25, released=0.20, departed=0.12, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(239, 269) | Dwell:53f"
2026-09-18 22:40:07,Dumping Detected,dump_CAM-01_1789751407.jpg,0.88,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(82, 406) | Dwell:15f"
2026-09-18 22:40:42,Dumping Detected,dump_CAM-01_1789751442.jpg,0.72,"held=0.00, released=0.20, departed=0.25, stationary=0.17, bg=0.10","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(138, 202) | Dwell:8f"
2026-09-18 22:41:47,Dumping Detected,dump_CAM-01_1789751507.jpg,0.99,"held=0.25, released=0.20, departed=0.25, stationary=0.19, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(509, 445) | Dwell:20f"
2026-09-18 22:42:22,Dumping Detected,dump_CAM-01_1789751542.jpg,0.90,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.00","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(498, 445) | Dwell:327f"
2026-09-18 22:42:59,Dumping Detected,dump_CAM-01_1789751579.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(348, 279) | Dwell:4f"
2026-09-18 22:57:25,Dumping Detected,dump_CAM-02_1789752445.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-02 | Waste:garbage | State:RELEASED | Drop:(492, 240) | Dwell:72f"
2026-09-18 22:59:09,Dumping Detected,dump_CAM-02_1789752549.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-02 | Waste:garbage | State:RELEASED | Drop:(137, 333) | Dwell:10f"
2026-09-18 22:59:47,Dumping Detected,dump_CAM-02_1789752587.jpg,0.76,"held=0.25, released=0.20, departed=0.12, stationary=0.08, bg=0.10","Camera:CAM-02 | Waste:garbage | State:DEPARTED | Drop:(147, 208) | Dwell:27f"
2026-09-18 23:26:35,Dumping Detected,dump_CAM-01_1789754195.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(159, 276) | Dwell:34f"
2026-09-18 23:28:06,Dumping Detected,dump_CAM-01_1789754286.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(111, 286) | Dwell:31f"
2026-09-18 23:29:31,Dumping Detected,dump_CAM-01_1789754371.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(174, 311) | Dwell:39f"
2026-09-18 23:31:34,Dumping Detected,dump_CAM-01_1789754494.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(474, 346) | Dwell:18f"
2026-09-18 23:32:03,Dumping Detected,dump_CAM-01_1789754523.jpg,0.99,"held=0.25, released=0.20, departed=0.25, stationary=0.19, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(111, 377) | Dwell:25f"
2026-09-18 23:36:00,Dumping Detected,dump_CAM-01_1789754760.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(154, 280) | Dwell:17f"
2026-09-18 23:37:34,Dumping Detected,dump_CAM-01_1789754854.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(99, 323) | Dwell:0f"
2026-09-19 18:53:42,Dumping Detected,dump_CAM-01_1789824222.jpg,0.72,"held=0.00, released=0.20, departed=0.25, stationary=0.17, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(165, 331) | Dwell:11f"
2026-09-19 18:55:14,Dumping Detected,dump_CAM-01_1789824314.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(80, 360) | Dwell:5f"
2026-09-19 18:56:27,Dumping Detected,dump_CAM-01_1789824387.jpg,0.88,"held=0.25, released=0.20, departed=0.25, stationary=0.08, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(105, 246) | Dwell:21f"
2026-09-19 19:16:03,Dumping Detected,dump_CAM-01_1789825563.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(96, 389) | Dwell:13f"
2026-09-19 19:17:03,Dumping Detected,dump_CAM-01_1789825623.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(600, 313) | Dwell:4f"
2026-09-19 19:17:38,Dumping Detected,dump_CAM-01_1789825658.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(353, 164) | Dwell:28f"
2026-09-19 19:18:51,Dumping Detected,dump_CAM-01_1789825731.jpg,0.99,"held=0.25, released=0.20, departed=0.25, stationary=0.19, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(516, 242) | Dwell:26f"
2026-09-19 19:21:27,Dumping Detected,dump_CAM-01_1789825886.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(213, 194) | Dwell:52f"
2026-09-19 19:22:18,Dumping Detected,dump_CAM-01_1789825938.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(133, 175) | Dwell:5f"
2026-09-19 19:22:53,Dumping Detected,dump_CAM-01_1789825973.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(172, 141) | Dwell:7f"
2026-09-19 19:24:31,Dumping Detected,dump_CAM-01_1789826071.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(491, 240) | Dwell:55f"
2026-09-19 19:25:28,Dumping Detected,dump_CAM-01_1789826128.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(63, 357) | Dwell:1f"
2026-09-19 19:26:59,Dumping Detected,dump_CAM-01_1789826219.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(443, 239) | Dwell:42f"
2026-09-19 19:28:06,Dumping Detected,dump_CAM-01_1789826286.jpg,0.99,"held=0.25, released=0.20, departed=0.25, stationary=0.19, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(37, 382) | Dwell:23f"
2026-09-19 19:28:49,Dumping Detected,dump_CAM-01_1789826329.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(84, 359) | Dwell:33f"
2026-09-19 19:29:24,Dumping Detected,dump_CAM-01_1789826364.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(101, 346) | Dwell:84f"
2026-09-19 19:30:11,Dumping Detected,dump_CAM-01_1789826411.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(53, 357) | Dwell:30f"
2026-09-19 19:31:24,Dumping Detected,dump_CAM-01_1789826484.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(115, 279) | Dwell:122f"
2026-09-19 19:35:10,Dumping Detected,dump_CAM-01_1789826710.jpg,0.88,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(108, 227) | Dwell:15f"
2026-09-19 19:35:49,Dumping Detected,dump_CAM-01_1789826749.jpg,0.73,"held=0.00, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(165, 364) | Dwell:12f"
2026-09-19 19:37:46,Dumping Detected,dump_CAM-01_1789826866.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(113, 253) | Dwell:27f"
2026-09-19 19:40:27,Dumping Detected,dump_CAM-01_1789827027.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(208, 201) | Dwell:31f"
2026-09-19 19:41:41,Dumping Detected,dump_CAM-01_1789827101.jpg,0.87,"held=0.25, released=0.20, departed=0.12, stationary=0.19, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(234, 191) | Dwell:23f"
2026-09-19 19:43:51,Dumping Detected,dump_CAM-01_1789827231.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(487, 239) | Dwell:34f"
2026-09-19 19:44:27,Dumping Detected,dump_CAM-01_1789827267.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:DEPARTED | Drop:(185, 172) | Dwell:18f"
2026-09-19 19:45:03,Dumping Detected,dump_CAM-01_1789827303.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(201, 180) | Dwell:17f"
2026-09-19 19:45:56,Dumping Detected,dump_CAM-01_1789827356.jpg,0.78,"held=0.25, released=0.20, departed=0.25, stationary=0.08, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(171, 185) | Dwell:5f"
2026-09-19 19:47:49,Dumping Detected,dump_CAM-01_1789827469.jpg,0.90,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(545, 241) | Dwell:34f"
2026-09-19 19:49:28,Dumping Detected,dump_CAM-01_1789827568.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(165, 340) | Dwell:70f"
2026-09-19 19:50:21,Dumping Detected,dump_CAM-01_1789827621.jpg,0.90,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(128, 220) | Dwell:34f"
2026-09-19 19:53:52,Dumping Detected,dump_CAM-01_1789827832.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(286, 198) | Dwell:16f"
2026-09-19 20:01:21,Dumping Detected,dump_CAM-01_1789828281.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(185, 187) | Dwell:18f"
2026-09-19 20:02:02,Dumping Detected,dump_CAM-01_1789828322.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(245, 169) | Dwell:34f"
2026-09-19 20:02:44,Dumping Detected,dump_CAM-01_1789828364.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(169, 301) | Dwell:41f"
2026-09-20 00:06:22,Dumping Detected,dump_CAM-01_1789842982.jpg,1.00,"held=0.25, released=0.20, departed=0.25, stationary=0.20, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(115, 229) | Dwell:37f"
2026-09-20 00:07:07,Dumping Detected,dump_CAM-01_1789843027.jpg,0.70,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.00","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(127, 213) | Dwell:5f"
2026-09-20 00:07:48,Dumping Detected,dump_CAM-01_1789843068.jpg,0.80,"held=0.25, released=0.20, departed=0.25, stationary=0.00, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(384, 237) | Dwell:16f"
2026-09-20 15:29:09,Dumping Detected,dump_CAM-01_1789898349.jpg,0.98,"held=0.25, released=0.20, departed=0.25, stationary=0.18, bg=0.10","Camera:CAM-01 | Waste:garbage | State:RELEASED | Drop:(269, 389) | Dwell:13f"
